관측일,지점번호,일평균풍속,일풍정,최대풍향,최대풍속,최대풍속시각,최대순간풍향,최대순간풍속,최대순간풍속시각,일평균기온,최고기온,최고기온시각,최저기온,최저기온시각,일평균이슬점온도,일평균지면온도,일최저초상온도,일평균상대습도,최저습도,최저습도시각,일평균수증기압,소형증발량,대형증발량,안개계속시간,일평균현지기압,일평균해면기압,최고해면기압,최고해면기압시각,최저해면기압,최저해면기압시각,일평균전운량,일조합,가조시간,캄벨일조,일사합,최대1시간일사,최대1시간일사시각,일강수량,9-9강수량,강수계속시간,1시간최다강수량,1시간최다강수량시각,10분최다강수량,10분최다강수량시각,최대강우강도,최대강우강도시각,최심신적설,최심신적설시각,최심적설,최심적설시각,0.5m지중온도,1.0m지중온도,1.5m지중온도,3.0m지중온도,5.0m지중온도
20200916,226,0.6,550,11,2.4,1100,14,4.6,1051,20.4,22.7,1442,18.8,609,19.2,22.6,18.8,93.4,76.0,1446,22.2,-9.0,-9.0,-9.00,990.3,1009.9,1012.1,5,1007.9,1736,7.6,0.0,12.4,-9.0,-9.00,-9.00,-9,6.0,-9.0,-9.00,3.7,157,1.0,158,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200916,232,0.6,523,14,2.9,1102,18,5.6,1204,20.3,23.5,1123,19.2,635,19.7,22.6,19.6,96.6,75.0,1056,22.9,-9.0,-9.0,-9.00,1000.8,1010.3,1012.1,1,1008.6,1738,7.6,0.3,12.4,-9.0,-9.00,-9.00,-9,4.8,-9.0,-9.00,3.0,1145,1.4,1216,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200916,235,0.7,620,18,1.9,1947,20,3.2,1357,21.5,23.4,1413,19.7,245,19.0,22.3,20.8,86.5,71.0,1309,22.0,-9.0,-9.0,-9.00,1007.6,1008.8,1010.7,1,1006.9,1632,6.5,0.0,12.4,-9.0,-9.00,-9.00,-9,0.3,-9.0,-9.00,0.1,-9,0.1,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200916,236,0.6,495,5,1.9,1053,5,3.5,1052,21.0,23.5,1409,19.2,312,19.9,23.2,19.2,93.8,77.0,1419,23.3,-9.0,-9.0,-9.00,1009.0,1010.5,1012.5,1,1008.6,1658,6.6,0.0,12.4,-9.0,-9.00,-9.00,-9,2.5,-9.0,-9.00,1.3,59,0.7,115,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200916,238,0.7,637,14,1.8,1126,9,3.4,1114,21.4,24.4,1255,19.4,422,19.9,23.4,20.6,91.8,71.0,1342,23.2,-9.0,-9.0,-9.00,990.4,1010.1,1012.5,1,1007.9,1737,7.3,0.4,12.4,-9.0,-9.00,-9.00,-9,2.3,-9.0,-9.00,0.8,1947,0.6,2037,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200916,239,0.9,736,16,2.4,1037,16,3.7,1031,20.6,22.5,1512,19.4,630,19.5,22.8,18.7,93.5,82.0,1003,22.6,-9.0,-9.0,-9.00,999.3,1010.1,1012.1,37,1008.4,1509,6.6,0.2,12.4,-9.0,-9.00,-9.00,-9,3.0,-9.0,-9.00,1.1,135,0.5,1029,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200916,243,1.1,960,20,3.0,1503,14,4.8,850,21.8,24.9,1421,20.2,359,20.7,22.7,18.2,93.8,76.0,1120,24.4,-9.0,-9.0,-9.00,1008.3,1009.7,1011.7,1,1007.8,1717,5.4,0.6,12.4,-9.0,-9.00,-9.00,-9,2.8,-9.0,-9.00,0.8,125,0.4,604,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200916,244,0.9,783,20,2.8,1140,18,6.7,1137,20.7,24.5,1225,18.3,631,19.1,23.6,18.7,91.4,73.0,1226,22.2,-9.0,-9.0,-9.00,981.9,1010.1,1012.5,1,1007.9,1651,5.8,1.2,12.4,-9.0,-9.00,-9.00,-9,4.6,-9.0,-9.00,2.1,540,0.8,627,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200916,245,1.1,954,20,4.5,1149,23,6.6,1139,21.8,25.1,1524,19.4,648,19.2,23.9,20.1,85.5,68.0,1131,22.2,-9.0,-9.0,-9.00,1001.4,1009.4,1011.6,12,1007.4,1636,6.4,0.7,12.4,-9.0,-9.00,-9.00,-9,4.1,-9.0,-9.00,1.6,420,0.7,454,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200916,247,1.3,1102,25,4.2,1327,23,6.3,1325,22.1,25.6,1250,19.2,600,19.8,23.6,19.5,87.5,69.0,1242,23.1,-9.0,-9.0,-9.00,994.9,1010.1,1012.5,2,1008.0,1659,6.9,1.0,12.4,-9.0,-9.00,-9.00,-9,3.6,-9.0,-9.00,2.1,444,0.7,516,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200916,248,1.0,863,14,3.1,1229,11,5.5,1214,20.2,22.9,1134,17.6,513,18.8,21.7,17.7,92.6,74.0,1119,21.7,-9.0,-9.0,-9.00,963.8,1009.6,1012.0,1,1007.5,1523,5.9,0.4,12.4,-9.0,-9.00,-9.00,-9,4.3,-9.0,-9.00,1.8,637,0.6,652,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200916,251,1.1,914,11,3.3,1411,14,5.8,1407,22.3,25.2,1459,19.9,317,19.4,24.5,19.7,84.3,72.0,1146,22.6,2.1,1.5,-9.00,1002.4,1008.6,1010.7,1,1006.6,1713,5.6,0.8,12.4,-9.0,8.22,2.06,1000,3.4,-9.0,-9.00,1.4,312,0.6,338,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200916,252,1.3,1126,18,3.5,1121,18,6.0,1052,22.1,25.7,1555,20.2,319,20.1,24.0,21.0,89.0,75.0,1556,23.6,2.0,1.4,-9.00,1005.2,1009.5,1011.6,1,1007.5,1705,5.6,0.3,12.4,-9.0,8.21,1.56,1000,1.7,-9.0,-9.00,0.9,153,0.4,213,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200916,253,0.8,701,32,2.8,1009,32,4.3,1005,21.7,23.2,948,20.4,559,20.4,23.4,21.8,92.6,78.0,1044,24.0,1.4,1.0,-9.00,1004.8,1011.6,1014.1,14,1009.7,1816,6.5,0.0,12.4,-9.0,5.76,0.92,1000,1.2,-9.0,-9.00,0.9,1132,0.4,1201,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200916,254,1.0,890,14,3.7,1233,14,6.1,1206,21.7,24.7,1239,19.3,428,19.9,22.8,19.6,90.3,74.0,1219,23.2,1.9,1.3,-9.00,994.8,1009.3,1011.9,1,1007.3,1724,6.3,0.2,12.4,-9.0,7.44,1.52,1200,2.9,-9.0,-9.00,1.7,344,0.7,432,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200916,255,1.0,828,32,2.5,1057,7,4.1,813,22.3,24.3,1401,20.6,603,20.8,23.3,19.5,91.6,79.0,1048,24.6,1.4,1.0,-9.00,1004.5,1010.1,1012.5,1,1008.0,1811,7.6,0.0,12.4,-9.0,5.83,0.90,1300,0.4,-9.0,-9.00,0.2,-9,0.2,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200916,257,1.6,1349,5,3.9,1005,5,6.9,956,21.8,23.2,1600,20.5,1212,20.1,22.9,19.6,90.4,73.0,837,23.6,1.2,0.9,-9.00,1009.7,1011.4,1013.8,1,1009.4,1821,7.6,0.0,12.4,-9.0,4.46,0.79,900,1.3,-9.0,-9.00,1.3,1132,0.6,1209,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200916,258,2.0,1759,9,4.4,1314,9,5.8,1249,22.3,24.3,1347,21.0,737,21.5,23.7,20.7,95.9,88.0,1349,25.7,1.4,1.0,-9.00,1009.3,1009.6,1011.8,1,1007.9,1700,6.5,0.0,12.4,-9.0,5.62,1.20,1300,4.9,-9.0,-9.00,2.0,239,1.1,305,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200916,259,0.7,592,20,3.6,1211,20,5.4,1205,22.9,26.4,1241,21.1,617,21.2,24.9,21.0,90.4,74.0,1244,25.1,2.1,1.4,-9.00,1008.5,1009.9,1012.0,1,1008.1,1653,6.9,0.7,12.4,-9.0,8.41,2.03,1200,3.5,-9.0,-9.00,1.0,144,0.5,208,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200916,260,1.0,871,16,3.7,1202,16,5.5,1200,22.2,24.7,1559,20.6,307,20.8,24.3,20.1,92.3,80.0,1415,24.6,-9.0,-9.0,-9.00,1004.2,1009.3,1011.4,1,1007.5,1653,7.9,0.4,12.4,-9.0,-9.00,-9.00,-9,4.2,-9.0,-9.00,1.5,208,0.6,226,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200916,261,1.2,1021,14,3.6,1202,14,5.2,1140,22.5,25.6,1516,20.7,605,20.9,25.3,20.6,91.1,75.0,1305,24.7,-9.0,-9.0,-9.00,1007.6,1009.5,1011.5,1,1007.7,1541,7.0,0.0,12.4,-9.0,-9.00,-9.00,-9,3.9,-9.0,-9.00,1.8,301,0.6,302,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200916,262,0.6,480,11,1.8,1321,11,3.6,1343,21.7,24.2,1314,20.2,2351,20.7,25.3,20.8,94.5,81.0,1327,24.4,-9.0,-9.0,-9.00,1003.6,1009.5,1011.8,1,1007.7,1705,6.0,0.4,12.4,-9.0,-9.00,-9.00,-9,3.3,-9.0,-9.00,2.7,601,1.3,647,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200916,263,0.4,386,34,1.9,655,34,2.3,1103,21.5,23.3,1120,18.6,703,20.0,23.4,19.2,92.0,74.0,1128,23.4,1.4,1.0,-9.00,1008.8,1010.4,1012.9,1,1008.4,1805,6.9,0.0,12.4,-9.0,5.77,0.98,1000,11.0,-9.0,-9.00,9.0,540,3.0,625,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200916,264,0.5,441,7,2.8,1127,7,6.2,1307,21.0,23.7,1347,18.9,448,19.0,22.7,18.8,88.9,73.0,1123,21.9,2.0,1.4,-9.00,992.8,1010.1,1012.6,1,1007.7,1751,7.1,0.2,12.4,-9.0,8.30,1.54,1200,2.5,-9.0,-9.00,1.5,513,0.5,509,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200916,266,1.2,1011,5,3.6,626,5,4.4,654,21.6,23.3,1609,20.2,425,18.5,22.1,19.3,83.1,76.0,323,21.3,1.2,0.8,-9.00,1000.2,1010.1,1012.5,10,1008.4,1714,6.3,0.0,12.4,-9.0,3.86,0.78,1000,0.5,-9.0,-9.00,0.5,306,0.5,356,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200916,268,1.4,1185,11,3.6,2,14,6.0,1,22.7,24.8,1225,21.0,528,21.3,25.8,20.7,92.5,82.0,1351,25.3,-9.0,-9.0,-9.00,1008.1,1008.7,1010.4,35,1006.9,1636,6.6,0.2,12.4,-9.0,-9.00,-9.00,-9,6.8,-9.0,-9.00,4.3,401,1.9,424,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200916,271,0.4,333,20,1.9,1231,27,4.0,1232,18.9,23.4,1223,17.4,613,17.5,21.9,17.2,92.3,62.0,1300,20.0,-9.0,-9.0,-9.00,973.4,1010.4,1013.4,1,1008.4,1818,8.0,1.3,12.4,-9.0,-9.00,-9.00,-9,1.9,-9.0,-9.00,1.0,330,0.5,402,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200916,272,0.7,562,18,2.8,1326,16,4.8,1320,19.8,23.7,1146,18.3,2350,18.1,22.9,18.3,91.3,66.0,1138,20.8,-9.0,-9.0,-9.00,986.6,1010.8,1013.5,5,1008.9,1820,8.1,1.2,12.4,-9.0,-9.00,-9.00,-9,2.2,-9.0,-9.00,0.9,247,0.5,1937,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200916,273,0.7,562,11,2.4,1412,14,3.7,1246,19.8,21.7,1052,18.5,2358,18.8,22.5,16.8,94.6,82.0,1556,21.7,-9.0,-9.0,-9.00,990.1,1010.0,1012.3,1,1008.0,1808,8.0,0.0,12.4,-9.0,-9.00,-9.00,-9,3.8,-9.0,-9.00,2.7,233,1.0,244,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200916,276,0.5,406,14,2.4,1114,11,3.4,1113,20.2,24.4,1140,17.3,435,19.0,22.4,16.6,93.5,69.0,1129,22.0,1.9,1.4,-9.00,986.7,1010.6,1013.3,1,1008.3,1821,7.9,0.8,12.4,-9.0,8.57,2.00,1100,0.0,-9.0,-9.00,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200916,277,1.2,1063,14,2.9,1456,16,5.2,1338,20.6,24.9,1221,18.3,143,19.0,23.5,18.0,91.0,71.0,1224,21.9,-9.0,-9.0,-9.00,1005.5,1010.2,1013.3,1,1008.1,1833,7.3,1.4,12.4,-9.0,-9.00,-9.00,-9,0.0,-9.0,-9.00,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200916,278,0.5,454,25,2.5,1128,25,3.7,1122,21.0,23.8,1100,18.6,658,18.8,24.5,17.8,88.0,67.0,1109,21.7,-9.0,-9.0,-9.00,1000.2,1009.5,1012.0,1,1007.0,1812,8.0,0.2,12.4,-9.0,-9.00,-9.00,-9,0.0,-9.0,-9.00,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200916,279,0.8,694,7,1.9,1223,14,3.9,1707,21.6,23.5,1350,19.7,628,18.6,23.5,19.2,83.8,70.0,1413,21.5,-9.0,-9.0,-9.00,1004.6,1010.3,1012.4,35,1008.0,1804,8.3,0.1,12.4,-9.0,-9.00,-9.00,-9,1.3,-9.0,-9.00,0.6,531,0.5,615,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200916,281,0.6,496,7,1.6,37,7,2.8,1249,20.8,23.2,1438,18.8,607,18.6,23.1,17.0,88.1,68.0,1114,21.5,-9.0,-9.0,-9.00,999.9,1010.9,1013.5,1,1008.7,1825,7.9,0.1,12.4,-9.0,-9.00,-9.00,-9,0.6,-9.0,-9.00,0.3,529,0.3,1000,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200916,283,1.1,932,23,3.4,2016,23,4.6,2016,21.2,25.0,1315,18.9,541,19.4,22.9,18.3,90.3,69.0,1328,22.6,1.6,1.1,-9.00,1006.1,1010.7,1013.6,1,1008.5,1827,7.3,0.3,12.4,-9.0,5.98,1.28,1300,0.4,-9.0,-9.00,0.3,553,0.1,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200916,284,0.4,342,25,1.6,132,9,2.5,1159,20.2,22.3,1417,18.6,400,18.8,22.0,18.4,91.9,78.0,1252,21.6,-9.0,-9.0,-9.00,983.8,1009.6,1012.2,4,1007.5,1747,7.3,0.0,12.4,-9.0,-9.00,-9.00,-9,3.4,-9.0,-9.00,1.5,416,0.6,457,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200916,285,0.4,338,7,1.5,1004,29,3.2,2115,20.8,22.7,1220,19.5,500,19.9,23.2,19.7,94.9,81.0,1142,23.2,-9.0,-9.0,-9.00,1007.1,1010.8,1013.3,1,1008.7,1802,7.6,0.0,12.4,-9.0,-9.00,-9.00,-9,3.0,-9.0,-9.00,1.2,733,0.6,543,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200916,288,0.7,595,16,1.7,1354,18,3.1,1353,21.1,24.0,1222,18.9,803,18.8,23.9,19.1,87.0,69.0,1112,21.7,-9.0,-9.0,-9.00,1009.1,1010.4,1012.9,28,1008.1,1819,6.8,0.3,12.4,-9.0,-9.00,-9.00,-9,5.3,-9.0,-9.00,2.4,558,0.6,632,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200916,289,1.1,967,7,4.2,1212,7,7.4,1209,20.9,23.6,1535,19.1,635,19.3,23.3,19.3,91.4,79.0,1024,22.5,-9.0,-9.0,-9.00,994.6,1010.5,1012.8,1,1008.2,1754,7.3,0.1,12.4,-9.0,-9.00,-9.00,-9,3.7,-9.0,-9.00,2.6,514,0.7,550,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200916,294,0.9,767,11,2.3,1350,11,5.2,1342,22.2,23.9,1428,21.0,357,20.2,25.0,21.4,89.1,79.0,1419,23.7,-9.0,-9.0,-9.00,1005.4,1010.8,1013.0,1,1009.2,1746,7.1,0.0,12.4,-9.0,-9.00,-9.00,-9,0.2,-9.0,-9.00,0.2,-9,0.1,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200916,295,0.7,584,36,2.1,700,36,4.9,656,21.2,22.4,1513,20.2,2358,20.5,23.8,20.0,96.4,90.0,342,24.2,-9.0,-9.0,-9.00,1004.9,1010.2,1012.5,1,1008.5,1720,6.8,0.0,12.4,-9.0,-9.00,-9.00,-9,3.5,-9.0,-9.00,1.7,811,0.5,825,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200917,90,1.9,1602,27,5.1,1620,27,9.4,1635,21.3,24.0,1412,18.8,17,12.7,18.3,16.7,59.0,31.0,1625,14.8,-9.0,-9.0,-9.00,1006.1,1008.1,1009.0,913,1006.7,1402,9.9,0.6,12.4,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200917,93,0.9,817,20,3.7,1421,23,6.4,1221,19.1,23.7,1238,14.9,2359,16.7,20.8,14.3,87.9,50.0,1539,19.2,2.8,2.0,-9.00,999.0,1010.1,1011.2,2158,1008.6,1340,8.3,2.8,12.4,-9.0,10.16,2.12,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,23.2,23.3,23.2,22.7,20.0,
20200917,95,1.6,1389,20,3.3,1132,23,6.0,1243,19.9,22.9,1152,17.4,52,17.3,21.9,15.3,86.5,54.0,1244,19.9,2.9,2.0,-9.00,992.1,1009.9,1011.1,957,1008.7,1648,8.6,6.1,12.4,-9.0,11.27,2.25,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200917,98,1.2,1069,25,3.5,1523,29,6.1,1548,19.8,23.3,1154,17.2,2303,16.9,21.5,15.6,85.1,53.0,1215,19.4,-9.0,-9.0,-9.00,997.0,1010.3,1011.4,1008,1009.2,1646,9.1,3.6,12.4,-9.0,10.54,2.07,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200917,99,1.0,896,23,2.6,1534,23,5.1,1525,19.8,23.5,1339,16.6,2348,16.9,22.0,15.8,85.1,55.0,1146,19.3,-9.0,-9.0,-9.00,1006.9,1010.4,1011.4,936,1009.2,1638,8.5,2.1,12.4,-9.0,10.68,2.09,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200917,100,3.9,3340,27,6.1,1646,27,10.9,1617,15.8,18.5,1539,13.3,2335,13.5,16.0,12.3,86.6,75.0,1942,15.5,2.2,1.5,-9.00,922.9,1009.5,1011.0,2352,1007.0,1410,10.0,0.3,12.4,-9.0,6.02,0.86,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200917,101,1.1,977,23,4.0,1250,25,6.0,1247,19.6,22.8,1447,16.2,2346,15.5,21.2,14.2,79.8,43.0,1514,17.8,2.8,2.0,-9.00,1001.2,1010.0,1011.0,2148,1008.8,1339,-9.0,1.4,12.4,-9.0,9.67,2.07,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,24.3,24.6,24.2,21.5,17.4,
20200917,102,3.2,2746,25,6.2,1445,27,9.4,1438,20.7,23.9,1331,18.5,149,15.7,20.2,15.6,73.1,59.0,1544,17.9,4.9,3.4,-9.00,1004.3,1008.5,1009.6,2341,1007.3,1546,7.6,6.0,12.4,-9.0,16.81,2.87,1300,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200917,104,1.2,1066,25,3.2,1508,25,6.6,1501,19.7,23.2,1724,16.9,2333,14.9,18.8,16.7,75.0,55.0,2119,17.1,1.6,1.1,-9.00,999.3,1008.0,1009.2,943,1006.3,1412,9.4,0.2,12.4,-9.0,2.04,0.35,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,22.5,21.6,21.3,19.3,15.4,
20200917,105,1.9,1604,23,5.0,425,23,9.4,412,21.8,23.4,1804,20.0,2356,14.8,19.5,18.0,65.4,51.0,2219,17.0,2.1,1.4,-9.00,1005.6,1008.7,1009.8,942,1007.1,1414,9.9,0.0,12.4,-9.0,2.36,0.39,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,23.1,22.9,22.5,20.1,17.0,
20200917,106,1.1,916,32,2.5,2245,32,3.8,2250,19.7,21.4,1341,17.2,458,16.0,21.2,16.6,80.1,54.0,2309,18.3,-9.0,-9.0,-9.00,1003.9,1008.6,1009.8,929,1007.0,1430,9.8,0.0,12.4,-9.0,-9.00,-9.00,-9,0.0,-9.0,-9.00,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200917,108,2.1,1854,29,3.7,1603,32,6.3,1555,21.3,23.6,1523,20.1,2333,15.2,21.5,17.1,70.3,47.0,1433,17.5,3.4,2.4,-9.00,1000.2,1010.1,1011.1,1046,1008.9,1645,8.4,0.7,12.4,-9.0,9.35,1.40,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,23.8,24.2,24.2,21.9,17.9,
20200917,112,2.5,2152,27,4.4,1518,27,6.4,1510,21.4,22.9,1510,20.1,807,14.7,20.9,17.9,67.0,48.0,1153,17.0,4.1,2.8,-9.00,1002.1,1010.0,1011.0,1035,1008.8,346,8.4,1.6,12.4,-9.0,9.31,1.38,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,22.8,22.5,22.0,20.3,17.0,
20200917,114,0.7,642,25,2.5,1116,23,4.5,1120,20.4,23.6,1416,17.7,2338,16.3,22.1,15.6,78.5,61.0,1710,18.6,2.2,1.5,-9.00,992.8,1010.1,1011.0,842,1008.5,1351,9.4,0.2,12.4,-9.0,7.65,1.16,1300,0.0,-9.0,-9.00,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200917,115,2.8,2378,25,6.7,1631,25,12.2,1556,21.0,22.7,1527,19.9,605,17.9,21.0,16.4,82.8,43.0,1722,20.5,2.6,1.8,-9.00,983.3,1008.8,1009.9,854,1007.0,1550,8.9,0.0,12.4,-9.0,5.72,0.77,1400,0.0,0.0,0.92,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,22.0,21.9,21.6,17.2,15.8,
20200917,119,1.3,1122,27,2.9,1524,29,4.9,1610,20.8,24.0,1239,18.8,2230,17.2,21.6,15.0,82.0,49.0,1631,19.8,2.6,1.8,-9.00,1005.9,1010.5,1011.3,1015,1009.3,1318,8.9,0.4,12.4,-9.0,8.18,1.69,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200917,121,0.7,570,27,2.0,1446,27,3.8,1537,19.7,22.7,1409,17.7,2322,17.5,22.1,19.4,88.1,65.0,1428,20.1,-9.0,-9.0,-9.00,982.6,1010.1,1011.5,908,1008.3,1419,9.5,0.0,12.4,-9.0,-9.00,-9.00,-9,0.0,-9.0,-9.00,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200917,127,0.8,683,27,2.5,1257,27,4.6,1259,20.2,24.7,1422,17.1,2352,17.8,22.8,16.8,87.0,68.0,1423,20.5,-9.0,-9.0,-9.00,997.2,1010.4,1011.4,926,1008.8,1401,9.9,0.0,12.4,-9.0,-9.00,-9.00,-9,0.0,-9.0,-9.00,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200917,129,0.7,604,32,2.4,1427,34,3.5,1411,20.0,23.5,1305,17.0,2315,17.2,22.3,16.0,85.8,59.0,1529,19.7,2.1,1.5,-9.00,1007.9,1010.8,1012.1,2350,1009.5,1626,9.4,0.3,12.4,-9.0,7.64,1.46,1000,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200917,130,2.0,1761,20,4.4,12,29,6.9,1123,22.1,24.9,1217,18.9,337,17.1,22.5,18.3,74.1,61.0,1505,19.4,-9.0,-9.0,-9.00,1003.3,1009.0,1010.1,802,1007.6,1505,9.6,0.8,12.4,-9.0,-9.00,-9.00,-9,0.0,-9.0,-9.00,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
