일련번호,접수일자,관할기관,로드킬_위도,로드킬_경도,가까운_관측소_번호,가까운_관측소_이름,거리_km,관측소_운영여부,평균기온,강수량
1125,2020-10-01,경기 가평군,37.90559124,127.5619936,101,춘천,15.24,True,1.5,3.4
1126,2020-10-01,전북 완주군,35.69249171,127.2528076,244,임실,9.43,True,0.9,2.8
1127,2020-10-01,세종특별자치시 세종시,36.66604052,127.1926205,232,천안,13.94,True,1.0,3.0
1128,2020-10-01,서울 중랑구,37.59128724,127.0724672,108,서울,9.66,True,2.1,4.7
1129,2020-10-01,경기 포천시,38.03254448,127.3761747,95,철원,14.29,True,0.9,3.5
1130,2020-10-01,경기 포천시,38.03279441,127.3744526,95,철원,14.2,True,0.9,3.5
1131,2020-10-01,경기 포천시,38.03279439,127.3729805,95,철원,14.14,True,0.9,3.5
1132,2020-10-01,경기 포천시,38.0327666,127.3722306,95,철원,14.12,True,0.9,3.5
1133,2020-10-01,경기 포천시,38.03273881,127.3716751,95,철원,14.1,True,0.9,3.5
1134,2020-10-01,전남 담양군,35.18232604,127.0130935,156,광주,11.09,True,1.1,4.0
1135,2020-10-01,충북 청주시 청원구,36.67107309,127.4927304,131,청주,5.84,True,1.0,2.7
1136,2020-10-01,서울 종로구,37.57226066,127.010696,108,서울,3.96,True,2.1,4.7
1137,2020-10-01,경기 양평군,37.57266165,127.6714095,202,양평,18.19,True,1.0,2.9
1138,2020-10-01,경남 남해군,34.84327284,128.0353116,295,남해,10.37,True,1.0,3.0
1139,2020-10-01,충남 청양군,36.50877464,126.7925799,177,홍성,19.01,True,1.6,4.5
1140,2020-10-01,서울 관악구,37.47129947,126.9402335,108,서울,11.36,True,2.1,4.7
1141,2020-10-01,대전 유성구,36.38952061,127.3238377,133,대전,4.74,True,1.3,4.3
1142,2020-10-01,전남 무안군,34.88515736,126.4501542,165,목포,9.81,True,1.7,4.0
1143,2020-10-01,경기 김포시,37.60661239,126.7221954,112,인천,16.71,True,2.6,5.2
1144,2020-10-01,전남 무안군,34.85713216,126.4056313,165,목포,4.95,True,1.7,4.0
1145,2020-10-01,충남 홍성군,36.65872667,126.6733374,177,홍성,1.29,True,1.6,4.5
1146,2020-10-01,경기 광주시,37.4317813,127.2050978,108,서울,26.2,True,2.1,4.7
1147,2020-10-01,경기 광주시,37.43461478,127.2320395,202,양평,23.93,True,1.0,2.9
1148,2020-10-02,인천 강화군,37.69976207,126.4069459,201,강화,3.56,True,1.9,5.1
1149,2020-10-02,인천 남동구,37.45088143,126.7244774,112,인천,9.28,True,3.9,6.2
1150,2020-10-02,전남 신안군,34.85785184,126.256201,165,목포,12.29,True,1.8,4.3
1151,2020-10-02,충남 금산군,36.11122379,127.4980508,238,금산,1.59,True,1.0,2.9
1152,2020-10-02,경기 평택시,36.99847104,127.107925,232,천안,30.97,True,1.0,3.9
1153,2020-10-02,전남 광양시,34.9779991,127.5898221,266,광양시,10.02,True,0.9,2.8
1154,2020-10-02,충남 당진시,36.8226508,126.645669,129,서산(농),14.4,True,2.0,4.9
1155,2020-10-02,울산 울주군,35.59700973,129.1409931,152,울산,17.59,True,1.4,3.4
1156,2020-10-02,충남 예산군,36.70647051,126.6509772,177,홍성,6.34,True,1.7,4.2
1157,2020-10-02,충남 금산군,36.07633948,127.5210218,238,금산,4.8,True,1.0,2.9
1158,2020-10-02,경북 영주시,36.84834875,128.5273761,272,영주,2.77,True,1.3,3.8
1159,2020-10-02,전남 완도군,34.43057828,126.819186,170,완도,11.44,True,1.4,4.2
1160,2020-10-02,충남 태안군,36.52229295,126.3399844,235,보령,29.14,True,2.1,5.6
1161,2020-10-02,전북 익산시,35.95751077,126.9767714,146,전주,18.11,True,1.5,3.7
1162,2020-10-02,전남 장흥군,34.48385089,126.8854841,170,완도,19.48,True,1.4,4.2
1163,2020-10-02,충남 공주시,36.52069348,126.9980043,239,세종,22.37,True,1.1,3.4
1164,2020-10-02,서울 강서구,37.54787156,126.8339084,108,서울,11.92,True,2.3,5.2
1165,2020-10-02,경기 안산시 단원구,37.24171017,126.5952736,112,인천,26.37,True,3.9,6.2
1166,2020-10-02,충남 논산시,36.2896405,127.1425522,236,부여,19.97,True,1.1,4.5
1167,2020-10-02,충남 논산시,36.24772831,127.1105009,236,부여,17.23,True,1.1,4.5
1168,2020-10-02,경기 화성시,37.1901366,126.7927835,119,수원,19.34,True,1.8,4.6
1169,2020-10-02,전북 익산시,36.06738839,127.0852859,146,전주,25.35,True,1.5,3.7
1170,2020-10-02,대전 대덕구,36.43160061,127.4198829,133,대전,7.89,True,1.3,4.6
1171,2020-10-02,전남 목포시,34.8081374,126.3711635,165,목포,1.39,True,1.8,4.3
1172,2020-10-02,경기 화성시,37.21927765,127.1112796,119,수원,12.61,True,1.8,4.6
1173,2020-10-02,제주특별자치도 서귀포시,33.24618296,126.4484705,189,서귀포,10.86,True,1.4,2.2
1174,2020-10-02,제주특별자치도 서귀포시,33.32114957,126.6423119,189,서귀포,10.99,True,1.4,2.2
1175,2020-10-02,경기 안성시,37.03807876,127.1863607,119,수원,31.56,True,1.8,4.6
1176,2020-10-02,인천 남동구,37.42943995,126.7441983,112,인천,11.82,True,3.9,6.2
1177,2020-10-02,경남 진주시,35.1514319,128.0893262,192,진주,4.69,True,0.8,3.5
1178,2020-10-02,경남 사천시,35.0247241,128.0593602,192,진주,15.56,True,0.8,3.5
1179,2020-10-02,경남 거제시,34.8309252,128.7022775,294,거제,10.95,True,0.9,3.3
1180,2020-10-02,강원 강릉시,37.75952178,128.8055717,104,북강릉,6.66,True,1.6,3.5
1181,2020-10-02,경기 파주시,37.79245033,126.6966927,99,파주,12.06,True,1.6,4.1
1182,2020-10-02,세종특별자치시 세종시,36.47870368,127.2873387,239,세종,3.91,True,1.1,3.4
1183,2020-10-02,경남 산청군,35.49385898,127.8339245,264,함양군,8.25,True,0.9,4.6
1184,2020-10-02,경남 산청군,35.4938312,127.8339245,264,함양군,8.25,True,0.9,4.6
1185,2020-10-02,경남 거제시,34.86458694,128.6490038,294,거제,4.83,True,0.9,3.3
1186,2020-10-02,세종특별자치시 세종시,36.59871723,127.3000564,611,세종연서,3.96,False,,
1187,2020-10-02,경기 안산시 단원구,37.33056394,126.7913353,119,수원,18.34,True,1.8,4.6
1188,2020-10-03,,37.11819931,126.7035164,119,수원,30.27,True,0.9,2.7
1189,2020-10-03,,37.15416799,126.750122,119,수원,24.62,True,0.9,2.7
1190,2020-10-03,충남 보령시,36.44908322,126.5527991,235,보령,13.56,True,0.8,3.8
1191,2020-10-03,경기 안산시 단원구,37.22804437,126.5500561,112,인천,28.54,True,1.7,3.6
1192,2020-10-03,경기 용인시 처인구,37.29427032,127.209018,119,수원,19.94,True,0.9,2.7
1193,2020-10-03,충북 청주시 서원구,36.64302062,127.4762327,131,청주,3.2,True,0.8,2.0
1194,2020-10-03,충북 청주시 서원구,36.64288174,127.4755106,131,청주,3.13,True,0.8,2.0
1195,2020-10-03,충남 당진시,37.03192891,126.5269526,129,서산(농),28.85,True,0.9,3.5
1196,2020-10-03,충북 청주시 서원구,36.62724475,127.4765387,131,청주,3.46,True,0.8,2.0
1198,2020-10-03,충남 당진시,36.89155864,126.6178921,129,서산(농),17.02,True,0.9,3.5
1199,2020-10-03,경기 용인시 처인구,37.19150484,127.1995496,119,수원,20.99,True,0.9,2.7
1200,2020-10-03,충남 홍성군,36.58762282,126.5970967,177,홍성,11.22,True,0.8,3.0
1201,2020-10-03,경기 안성시,37.05254941,127.1962483,119,수원,30.77,True,0.9,2.7
1202,2020-10-03,충남 태안군,36.62075318,126.3348712,129,서산(농),22.26,True,0.9,3.5
1203,2020-10-03,제주특별자치도 제주시,33.43902363,126.5728157,184,제주,9.26,True,1.7,4.0
1204,2020-10-03,서울 노원구,37.63903121,127.0606892,108,서울,11.24,True,1.6,3.6
1205,2020-10-03,제주특별자치도 제주시,33.46821476,126.5778423,184,제주,6.78,True,1.7,4.0
1206,2020-10-03,충남 공주시,36.34146488,126.9876768,236,부여,9.74,True,0.7,1.7
1207,2020-10-03,충남 예산군,36.63631144,126.6000395,177,홍성,8.17,True,0.8,3.0
1208,2020-10-03,경기 포천시,37.75049183,127.1708975,98,동두천,19.42,True,1.1,3.4
1209,2020-10-03,경기 파주시,37.77453639,126.7260792,99,파주,12.88,True,0.9,2.6
1210,2020-10-03,경기 안산시 상록구,37.30856766,126.8496914,119,수원,12.66,True,0.9,2.7
1211,2020-10-03,인천 서구,37.55945061,126.673146,112,인천,10.04,True,1.7,3.6
1212,2020-10-03,경기 화성시,37.23535229,126.7342324,119,수원,22.6,True,0.9,2.7
1213,2020-10-03,경기 화성시,37.23690769,126.7362044,119,수원,22.39,True,0.9,2.7
1214,2020-10-03,경기 화성시,37.23757429,126.7372876,119,수원,22.29,True,0.9,2.7
1215,2020-10-03,전남 순천시,35.00265909,127.373453,174,순천,2.01,True,1.2,3.9
1216,2020-10-03,,36.93136356,126.8555902,177,홍성,33.91,True,0.8,3.0
1217,2020-10-03,경기 화성시,37.1629702,126.6214121,119,수원,34.44,True,0.9,2.7
1218,2020-10-03,경기 가평군,37.68669804,127.3870171,202,양평,23.98,True,0.8,2.8
1219,2020-10-03,경기 가평군,37.70564037,127.39771,202,양평,25.6,True,0.8,2.8
1220,2020-10-03,경남 고성군,34.98262021,128.1853217,192,진주,24.1,True,0.7,2.1
1221,2020-10-03,인천 부평구,37.47771189,126.7466411,112,인천,10.74,True,1.7,3.6
1222,2020-10-04,서울 서초구,37.48679838,126.984451,108,서울,9.55,True,2.8,7.2
1223,2020-10-04,경기 화성시,37.13197826,126.8636116,119,수원,18.96,True,2.6,7.5
1224,2020-10-04,충북 영동군,36.26896146,127.8617618,135,추풍령,13.08,True,2.9,5.9
1225,2020-10-04,제주특별자치도 서귀포시,33.32717778,126.7129441,189,서귀포,16.41,True,0.9,2.1
1226,2020-10-04,경북 경주시,35.72091497,129.3114458,283,경주시,14.65,True,1.7,6.1
1227,2020-10-04,서울 강서구,37.55303773,126.8409631,108,서울,11.19,True,2.8,7.2
1228,2020-10-04,인천 서구,37.53159197,126.6209574,112,인천,6.0,True,3.8,8.8
1229,2020-10-04,경기 용인시 처인구,37.22139038,127.2145473,119,수원,21.07,True,2.6,7.5
1230,2020-10-04,경기 용인시 수지구,37.32165423,127.1179983,119,수원,12.96,True,2.6,7.5
1231,2020-10-04,강원 원주시,37.24787701,128.1655379,221,제천,10.17,True,1.6,5.3
1232,2020-10-04,경기 수원시 영통구,37.28046355,127.0492839,119,수원,5.73,True,2.6,7.5
1233,2020-10-04,전남 화순군,35.00737594,127.0942014,174,순천,25.1,True,1.9,6.2
1234,2020-10-04,충남 천안시 서북구,36.81843725,127.1068745,232,천안,17.68,True,1.6,4.5
1235,2020-10-04,경기 평택시,37.1090394,127.0205415,119,수원,18.42,True,2.6,7.5
1236,2020-10-04,경기 평택시,37.11006704,127.0194582,119,수원,18.29,True,2.6,7.5
1237,2020-10-04,경기 평택시,37.11128905,127.0160974,119,수원,18.11,True,2.6,7.5
1238,2020-10-04,전남 해남군,34.58433253,126.4930463,261,해남,7.75,True,1.4,3.9
1239,2020-10-04,전남 해남군,34.59258155,126.4924906,261,해남,8.23,True,1.4,3.9
1240,2020-10-04,전남 해남군,34.60055272,126.4855189,261,해남,9.25,True,1.4,3.9
1241,2020-10-04,경기 군포시,37.32353875,126.8879928,119,수원,10.32,True,2.6,7.5
1242,2020-10-04,전남 해남군,34.60249693,126.4854077,261,해남,9.38,True,1.4,3.9
1243,2020-10-04,전남 해남군,34.61796732,126.4852685,261,해남,10.48,True,1.4,3.9
1244,2020-10-04,전남 해남군,34.61902276,126.4855184,261,해남,10.54,True,1.4,3.9
1245,2020-10-04,전남 해남군,34.70320585,126.40008,165,목포,12.8,True,3.3,10.6
1246,2020-10-04,전남 해남군,34.7037891,126.3991079,165,목포,12.72,True,3.3,10.6
1247,2020-10-04,경남 김해시,35.18085803,128.7995089,253,김해시,9.92,True,1.8,5.5
1248,2020-10-04,경기 용인시 처인구,37.17975907,127.3536461,203,이천,14.88,True,1.4,3.7
1249,2020-10-04,서울 금천구,37.47696469,126.8981819,108,서울,12.08,True,2.8,7.2
1250,2020-10-04,울산 북구,35.57921214,129.4485204,152,울산,10.3,True,1.6,4.0
1251,2020-10-04,울산 북구,35.57840666,129.4476594,152,울산,10.23,True,1.6,4.0
1252,2020-10-04,울산 북구,35.57732342,129.4459374,152,울산,10.08,True,1.6,4.0
1253,2020-10-04,충남 부여군,36.34934934,126.7891123,236,부여,14.58,True,1.3,4.1
1254,2020-10-04,충남 공주시,36.40187763,127.177518,239,세종,11.03,True,1.6,5.4
1255,2020-10-05,경기 양평군,37.40073911,127.7255759,114,원주,20.76,True,1.0,3.6
1256,2020-10-05,충남 예산군,36.65411768,126.7624678,177,홍성,6.68,True,1.7,4.5
1257,2020-10-05,경기 부천시,37.46990849,126.8140514,112,인천,16.71,True,3.8,5.8
1258,2020-10-05,서울 양천구,37.51093234,126.8737389,108,서울,10.54,True,2.5,5.1
1259,2020-10-05,충남 아산시,36.84615445,127.0131884,232,천안,26.57,True,1.3,4.4
1260,2020-10-05,서울 구로구,37.47774136,126.8413263,108,서울,15.13,True,2.5,5.1
1261,2020-10-05,충남 아산시,36.84815555,127.0883477,232,천안,20.54,True,1.3,4.4
1262,2020-10-05,제주특별자치도 제주시,33.44641469,126.7605481,184,제주,22.69,True,4.9,8.2
1263,2020-10-05,경기 화성시,37.21658221,127.0377868,119,수원,7.74,True,2.1,5.4
1264,2020-10-05,경남 창원시 진해구,35.14552715,128.7065741,255,북창원,9.53,True,2.7,5.3
1265,2020-10-05,충남 천안시 동남구,36.78932988,127.1195408,232,천안,15.71,True,1.3,4.4
1266,2020-10-05,경기 용인시 기흥구,37.30632249,127.1030001,119,수원,11.08,True,2.1,5.4
1267,2020-10-05,경기 안성시,37.07299453,127.3699809,203,이천,23.53,True,1.2,3.1
1268,2020-10-05,경기 안성시,37.07499445,127.3791744,203,이천,22.98,True,1.2,3.1
1269,2020-10-05,경기 이천시,37.23605943,127.4432469,203,이천,4.77,True,1.2,3.1
1270,2020-10-05,인천 남동구,37.43891109,126.7479476,112,인천,11.69,True,3.8,5.8
1271,2020-10-05,경기 광주시,37.46366639,127.2090409,108,서울,24.57,True,2.5,5.1
1272,2020-10-05,경기 포천시,38.02515635,127.3685367,95,철원,14.76,True,1.2,3.9
1273,2020-10-05,경기 용인시 처인구,37.22519568,127.225935,119,수원,21.93,True,2.1,5.4
1274,2020-10-05,인천 계양구,37.54123152,126.7242804,112,인천,11.26,True,3.8,5.8
1275,2020-10-05,경기 광주시,37.28930077,127.3226738,203,이천,14.57,True,1.2,3.1
1276,2020-10-05,서울 노원구,37.6359481,127.0524123,108,서울,10.48,True,2.5,5.1
1277,2020-10-05,경기 양주시,37.85222688,127.0327691,98,동두천,6.04,True,1.3,4.0
1278,2020-10-05,경기 성남시 수정구,37.46241523,127.1371313,108,서울,19.37,True,2.5,5.1
1279,2020-10-05,경기 성남시 수정구,37.46174866,127.1378812,108,서울,19.47,True,2.5,5.1
1280,2020-10-05,서울 강서구,37.55198205,126.8273256,108,서울,12.4,True,2.5,5.1
1281,2020-10-05,광주 광산구,35.16976867,126.81914,156,광주,6.6,True,2.4,5.1
1282,2020-10-05,충남 홍성군,36.56526591,126.6832279,177,홍성,10.27,True,1.7,4.5
1283,2020-10-06,경기 광주시,37.47752906,127.3866621,202,양평,9.59,True,1.1,3.3
1284,2020-10-06,경북 포항시 북구,36.1748602,129.2663813,138,포항,18.88,True,2.2,4.3
1285,2020-10-06,울산 울주군,35.57334743,129.2237083,152,울산,10.09,True,2.3,4.1
1286,2020-10-06,경북 경산시,35.82169756,128.7299976,143,대구,12.24,True,1.7,4.0
1287,2020-10-06,경기 안양시 동안구,37.37078413,126.9512909,119,수원,11.36,True,1.5,3.7
1288,2020-10-06,서울 강동구,37.53890608,127.1464615,108,서울,16.33,True,2.0,4.1
1289,2020-10-06,세종특별자치시 세종시,36.49881127,127.2259552,239,세종,2.24,True,1.2,3.7
1290,2020-10-06,경기 안산시 단원구,37.34709024,126.821082,119,수원,16.74,True,1.5,3.7
1291,2020-10-06,충북 충주시,37.09099859,127.710503,127,충주,25.32,True,0.9,2.6
1292,2020-10-06,충남 공주시,36.46234162,127.1236327,239,세종,11.09,True,1.2,3.7
1293,2020-10-06,제주특별자치도 서귀포시,33.43847279,126.8605945,184,제주,31.82,True,2.9,5.6
1294,2020-10-06,경기 양주시,37.84825504,127.0269643,98,동두천,6.66,True,0.9,3.1
1295,2020-10-06,경기 오산시,37.1439528,127.0743408,119,수원,16.31,True,1.5,3.7
1296,2020-10-06,인천 계양구,37.55378595,126.7471389,112,인천,13.7,True,3.2,5.2
1297,2020-10-06,울산 중구,35.55798971,129.3068121,152,울산,3.71,True,2.3,4.1
1298,2020-10-06,경기 부천시,37.48151717,126.7575011,112,인천,11.71,True,3.2,5.2
1299,2020-10-06,경기 평택시,37.0038043,127.1400051,232,천안,30.08,True,0.8,2.9
1300,2020-10-06,서울 영등포구,37.52573631,126.8862373,108,서울,8.66,True,2.0,4.1
1301,2020-10-07,대전 대덕구,36.42985056,127.4054399,133,대전,7.09,True,1.9,4.9
1302,2020-10-07,대전 대덕구,36.42985056,127.4054399,133,대전,7.09,True,1.9,4.9
1303,2020-10-07,제주특별자치도 제주시,33.41857673,126.2686222,185,고산,17.0,True,5.9,10.3
1304,2020-10-07,충남 천안시 서북구,36.90953762,127.1223983,232,천안,22.3,True,1.2,3.3
1305,2020-10-07,충북 청주시 서원구,36.57627774,127.425295,131,청주,7.13,True,2.1,3.9
1306,2020-10-07,대구 달서구,35.81288893,128.5092964,143,대구,12.74,True,2.7,6.4
1307,2020-10-07,경기 구리시,37.64080976,127.1152116,108,서울,15.26,True,1.9,3.4
1308,2020-10-07,전남 함평군,35.03705782,126.5587791,252,영광군,28.4,True,1.3,3.3
1309,2020-10-07,서울 강서구,37.56070347,126.8416017,108,서울,11.01,True,1.9,3.4
1310,2020-10-07,강원 고성군,38.46590073,128.4436402,90,속초,26.13,True,1.4,2.4
1311,2020-10-07,충남 아산시,36.76133274,127.0901555,232,천안,18.04,True,1.2,3.3
1312,2020-10-07,충북 청주시 청원구,36.67965484,127.4623997,131,청주,4.9,True,2.1,3.9
1313,2020-10-07,경기 화성시,37.21499451,126.7823672,119,수원,19.06,True,1.2,3.6
1314,2020-10-07,경기 화성시,37.22035509,126.7893664,119,수원,18.28,True,1.2,3.6
1315,2020-10-07,충북 음성군,36.99098084,127.5982667,127,충주,31.55,True,1.3,4.1
1316,2020-10-07,경기 안양시 만안구,37.40155772,126.9262369,119,수원,15.29,True,1.2,3.6
1317,2020-10-07,경기 시흥시,37.4656307,126.7844711,112,인천,14.15,True,2.8,4.3
1318,2020-10-07,경기 시흥시,37.46618619,126.7844155,112,인천,14.14,True,2.8,4.3
1319,2020-10-08,인천 서구,37.5916415,126.6944763,112,인천,14.08,True,3.7,6.7
1320,2020-10-08,경남 양산시,35.32615079,129.0321221,257,양산시,2.35,True,3.9,5.9
1321,2020-10-08,경기 평택시,37.12814946,127.0908675,119,수원,18.56,True,2.3,5.2
1322,2020-10-08,경기 용인시 수지구,37.32576489,127.1207479,119,수원,13.37,True,2.3,5.2
1323,2020-10-08,울산 울주군,35.57387509,129.2210419,152,울산,10.32,True,4.3,5.8
1324,2020-10-08,강원 춘천시,37.9613932,127.7332808,93,북춘천,2.43,True,1.5,6.5
1325,2020-10-08,충북 청주시 청원구,36.73911982,127.4582318,131,청주,11.22,True,3.0,5.5
1326,2020-10-08,경기 평택시,37.06623969,127.0567336,119,수원,23.77,True,2.3,5.2
1327,2020-10-08,경기 광명시,37.43608055,126.8849344,108,서울,16.65,True,3.1,5.4
1328,2020-10-08,경남 함안군,35.34802782,128.5328071,255,북창원,18.53,True,3.4,5.9
1329,2020-10-08,경기 의왕시,37.38320025,127.0048686,119,수원,12.45,True,2.3,5.2
1330,2020-10-08,경기 용인시 처인구,37.34306937,127.1776585,119,수원,18.74,True,2.3,5.2
1331,2020-10-08,서울 서대문구,37.56814918,126.9620898,108,서울,0.49,True,3.1,5.4
1332,2020-10-08,광주 동구,35.15535567,126.9341295,156,광주,4.33,True,3.2,5.3
1333,2020-10-08,경기 화성시,37.09376064,126.8615018,119,수원,22.68,True,2.3,5.2
1334,2020-10-08,경기 과천시,37.44830347,127.0064222,108,서울,14.15,True,3.1,5.4
1335,2020-10-08,충북 제천시,37.19419144,128.2916107,221,제천,9.45,True,1.7,4.7
1336,2020-10-08,경기 용인시 처인구,37.17139929,127.370978,203,이천,14.37,True,1.2,3.6
1337,2020-10-08,강원 동해시,37.52425086,129.1159659,106,동해,2.04,True,1.8,4.1
1338,2020-10-08,서울 구로구,37.5051278,126.8910151,108,서울,9.89,True,3.1,5.4
1339,2020-10-08,충북 청주시 상당구,36.6023318,127.5163133,131,청주,7.9,True,3.0,5.5
1340,2020-10-08,대전 서구,36.34574907,127.3782781,133,대전,2.97,True,2.7,7.1
1341,2020-10-08,전북 군산시,35.95270124,126.71413,140,군산,7.23,True,2.4,3.9
1342,2020-10-08,서울 중랑구,37.61178512,127.0932146,108,서울,12.09,True,3.1,5.4
1343,2020-10-08,제주특별자치도 서귀포시,33.28804395,126.7446365,189,서귀포,17.31,True,4.5,8.7
1344,2020-10-08,부산 동래구,35.18433571,129.1141461,159,부산,11.58,True,5.4,8.1
1345,2020-10-08,강원 원주시,37.27998491,128.2014502,221,제천,13.43,True,1.7,4.7
1346,2020-10-08,경기 용인시 처인구,37.17059383,127.3710613,203,이천,14.43,True,1.2,3.6
1347,2020-10-08,광주 북구,35.18935113,126.9044925,156,광주,2.17,True,3.2,5.3
